paper_id-input,sample_id-input,page_number-input,input_image_location-input,section_instruction-input,context-input,input_text_parsed-input,explanation-output,final_answer-output,final_answer_range-output,category-input
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q31,,['q31_0_c8.png'],,['c8.png'],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q32,,['q32_0_c8.png'],,['c8.png'],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q33,,['q33_0_c8.png'],,['c8.png'],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q34,,['q34_0_c8.png'],,['c8.png'],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q35,,['q35_0_c9.png'],,['c9.png'],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q36,,['q36_0_c9.png'],,['c9.png'],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q37,,['q37_0_c9.png'],,['c9.png'],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q38,,['q38_0_c9.png'],,['c9.png'],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q39,,['q39_0_c10.png'],,['c10.png'],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q40,,['q40_0_c10.png'],,['c10.png'],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q41,,['q41_0_c11.png'],,['c11.png'],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q42,,['q42_0_c11.png'],,['c11.png'],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q43,,['q43_0_c12.png'],,['c12.png'],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q44,,['q44_0_c12.png'],,['c12.png'],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q45,,['q45_0_c13.png'],,['c13.png'],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q46,,['q46_0_c13.png'],,['c13.png'],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q47,,['q47_0.png'],,[],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q48,,['q48_0.png'],,[],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q49,,['q49_0.png'],,[],,,,,
832f846d-43d6-5f55-9a0b-76ea06b1d5d0,q50,,['q50_0.png'],,[],,,,,
