paper_id-input,sample_id-input,page_number-input,input_image_location-input,section_instruction-input,context-input,input_text_parsed-input,explanation-output,final_answer-output,final_answer_range-output,category-input
621362a1-281b-5c39-804a-1bc4a889e6fd,q20,,['q20_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q21,,['q21_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q22,,['q22_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q23,,['q23_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q24,,['q24_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q25,,['q25_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q26,,['q26_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q27,,['q27_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q28,,['q28_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q29,,['q29_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q30,,['q30_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q31,,['q31_0_c3.png'],,c3.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q32,,['q32_0_c3.png'],,c3.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q33,,['q33_0_c3.png'],,c3.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q34,,['q34_0_c4.png'],,c4.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q35,,['q35_0_c4.png'],,c4.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q36,,['q36_0_c5.png'],,c5.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q37,,['q37_0_c5.png'],,c5.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q38,,['q38_0_c6.png'],,c6.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q39,,['q39_0_c6.png'],,c6.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q40,,['q40_0_c6.png'],,c6.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q41,,['q41_0_c6.png'],,c6.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q42,,['q42_0_c6.png'],,c6.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q43,,['q43_0_c7.png'],,c7.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q44,,['q44_0_c7.png'],,c7.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q45,,['q45_0_c7.png'],,c7.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q46,,['q46_0_c7.png'],,c7.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q47,,['q47_0_c7.png'],,c7.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q48,,['q48_0_c8.png'],,c8.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q49,,['q49_0_c8.png'],,c8.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q50,,['q50_0_c8.png'],,c8.png,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q81,,['q81_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q82,,['q82_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q83,,['q83_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q84,,['q84_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q85,,['q85_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q86,,['q86_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q87,,['q87_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q88,,['q88_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q89,,['q89_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q90,,['q90_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q91,,['q91_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q92,,['q92_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q93,,['q93_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q94,,['q94_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q95,,['q95_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q96,,['q96_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q97,,['q97_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q98,,['q98_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q99,,['q99_0.png'],,NO_CONTEXT,,,,,
621362a1-281b-5c39-804a-1bc4a889e6fd,q100,,['q100_0.png'],,NO_CONTEXT,,,,,
