paper_id-input,sample_id-input,page_number-input,input_image_location-input,section_instruction-input,context-input,input_text_parsed-input,explanation-output,final_answer-output,final_answer_range-output,category-input
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q21,,['q21_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q22,,['q22_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q23,,['q23_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q24,,['q24_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q25,,['q25_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q26,,['q26_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q27,,['q27_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q28,,['q28_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q29,,['q29_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q30,,['q30_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q31,,['q31_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q32,,['q32_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q33,,['q33_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q34,,['q34_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q35,,['q35_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q36,,"['q36_0.png', 'q36_1.png']",,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q37,,['q37_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q38,,['q38_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q39,,['q39_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q40,,['q40_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q41,,['q41_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q42,,['q42_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q43,,['q43_0.png'],,NO_CONTEXT,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q44,,['q44_0_c3.png'],,c3.png,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q45,,['q45_0_c3.png'],,c3.png,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q46,,['q46_0_c4.png'],,c4.png,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q47,,['q47_0_c4.png'],,c4.png,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q48,,['q48_0_c4.png'],,c4.png,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q49,,['q49_0_c4.png'],,c4.png,,,,,
cd9271d5-90db-5cb8-bee2-9f870bd2410a,q50,,['q50_0_c4.png'],,c4.png,,,,,
