paper_id-input,sample_id-input,page_number-input,input_image_location-input,section_instruction-input,context-input,input_text_parsed-input,explanation-output,final_answer-output,final_answer_range-output,category-input
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q36,,['q36_0_c7.png'],,c7.png,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q37,,['q37_0_c7.png'],,c7.png,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q38,,['q38_0_c7.png'],,c7.png,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q39,,['q39_0_c7.png'],,c7.png,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q40,,['q40_0_c7.png'],,c7.png,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q41,,['q41_0_c8.png'],,c8.png,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q42,,['q42_0_c8.png'],,c8.png,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q43,,['q43_0_c8.png'],,c8.png,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q44,,['q44_0_c8.png'],,c8.png,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q45,,['q45_0_c8.png'],,c8.png,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q46,,['q46_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q47,,['q47_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q48,,['q48_0_c9.png'],,c9.png,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q49,,['q49_0_c9.png'],,c9.png,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q50,,['q50_0_c9.png'],,c9.png,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q101,,['q101_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q102,,['q102_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q103,,['q103_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q104,,['q104_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q105,,['q105_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q106,,['q106_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q107,,['q107_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q108,,['q108_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q109,,['q109_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q110,,['q110_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q111,,['q111_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q112,,['q112_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q113,,['q113_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q114,,['q114_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q115,,['q115_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q116,,['q116_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q117,,['q117_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q118,,['q118_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q119,,['q119_0.png'],,NO_CONTEXT,,,,,
becbb069-1004-5dfa-9f4d-6d62bc71c3ef,q120,,['q120_0.png'],,NO_CONTEXT,,,,,
